user_id,year,num_friends,votes,num_reviews,avg rating
4eqLl6-l6ju4gBfVnMSzlw,22-02-2011,285,1874,333,3.6
7NV6kcM2Mq5qY1drWD7LIg,14-06-2008,4899,38225,892,3.91
Pf7FI0OukC_CEcCz0ZxoUw,10-07-2007,4019,43860,2255,3.9
nAbwXrHgJx5BshmOcCRCZQ,24-09-2007,879,887,362,4.08
2zhTsvYOEPQaQP9w53zkvA,30-08-2009,204,1659,346,3.43
3DqeuxNWduWVSSD44d2zPQ,20-11-2010,448,778,833,3.72
z1QL9pkPgw08FwLiuqLX-w,14-11-2013,759,3795,308,4.55
7gDAcB7S_kHZUivuibjdVg,09-05-2007,1187,12616,663,3.6
wIR0nQNrCU7O-91xHAWjLg,02-11-2007,223,909,478,3.85
Gm_JQaYXmUdOjfC4wM7PTw,26-12-2010,1413,34387,237,3.58
sdpIz4-s15T239CZ4Bd6Ag,18-09-2012,2513,6363,391,3.75
jIZ9hSbuoqJWghsi4XVuzQ,01-04-2009,296,935,415,3.95
aqtKgCx4Ft0YPzSHIKwxyg,17-11-2012,225,1657,170,3.51
8t1y60g0unMl8PEP7GLDVQ,02-09-2014,279,5354,288,4.04
zy4NqQpPWNRftutQEhVb1g,10-01-2010,544,3177,360,3.64
5BcwMi-PXvjivcgClaN7sg,01-04-2008,979,2193,287,3.86
FaTCgwWxU6X2hjI2L_Hx8Q,21-06-2014,169,897,251,3.72
wb2I6PxYjRStE7OGLL4S7A,30-01-2007,969,743,257,3.98
z3sspRMG4VTzsey-pqcMSg,13-12-2009,239,943,256,4.13
4fBtk9ff4P-gdWBiS0r6MA,26-01-2008,1292,1147,547,3.95
5fX9IC0SYx6oivxms2yKfQ,21-01-2012,364,1004,583,3.83
2Cm5qJskx-wtfglGuM_GUw,14-10-2009,436,835,156,3.84
0weiF2qlMMzPxXny02ZegQ,01-12-2012,664,1156,214,3.91
TAV_X0gbPs4JT3he50CtLg,18-07-2008,472,5342,395,3.95
QimZse8KstP94DeFgzAevg,31-07-2012,347,3711,393,3.94
qUGMYSGV24KD8QFCdGGIlQ,11-06-2008,3494,886,567,3.74
#NAME?,13-08-2007,188,2405,276,4.08
LCZSBQCIss8Aw3AXcdFSow,07-03-2008,1683,11483,390,3.77
lWwlPEbkR-yUt057Oc_wjA,25-02-2011,904,2600,196,3.8
TUzdqtQpOgl_zXMp-trgXw,23-03-2007,299,2612,327,3.66
BCy-Hut597GtNvlnx3pB4Q,18-06-2008,161,8510,512,2.72
3ybT68AhqUtaZ66BUNWwDA,20-07-2015,236,1547,511,3.82
ctdXAxhkrJNyA2WW5xXBsg,24-07-2009,219,2295,714,3.59
#NAME?,27-09-2009,770,891,183,3.84
R5boWGx_1R6hfmuqa3KfaA,02-06-2009,356,1181,522,3.6
3HHLpfU7q4HoREEOXtt7pw,13-02-2009,1060,802,475,3.75
trUFnQXasV8l2iJSzZKXrg,12-12-2007,3196,30262,495,3.77
8qpFUPR1wd3uz8N1QaWj_A,14-12-2008,794,10812,749,3.9
YeEUeu7W3TM9PjBsGlyktg,14-01-2012,1540,4550,543,3.58
XY3EtrJI1OLMtiSQVrRZug,23-01-2009,2502,937,837,3.71
Wj0tIFlWz_1Uam1VDWYG5g,26-11-2008,1162,16299,607,3.76
4fM5kiW-haOTm3SCPYgs2w,28-10-2010,586,4558,652,3.75
mqf7xO1AeQxkAOhWJz5Mlg,29-12-2008,968,2069,509,3.33
_-oTR-yaPtsgm5OGFFzr_g,05-06-2011,757,49705,647,4.13
x3133lbPRsll8t2lrZeApw,04-04-2011,339,991,471,3.9
i6w1V5iPWdYKVPnZLOeLkA,23-11-2009,455,961,703,3.79
qRWzBX1q07ZuPgaTXB_4JA,18-04-2009,243,1236,357,4.43
o_dPk6REa-SPz0RD4J04Zw,28-08-2010,394,4537,617,4.22
TAw9a920VeW1Jw892jvfqA,04-01-2008,375,23444,295,3.99
CU_DPfQobM1SvwHxVWyIqg,18-11-2009,287,5458,231,4.21
7cQI-hj4tWa7RNjfC161zg,01-01-2009,374,803,153,4.03
2Sf58ceaNru-RFabRtUvvA,30-07-2007,224,1804,301,3.88
Rg2J4V438Tmpl5W317D3oQ,08-04-2012,373,3770,152,3.88
Bb4jZ2SNSFDLCj7Ki6D4Lw,29-02-2008,364,1000,236,3.57
bXmJD9Xcr8H1wgIkjC1Blw,14-08-2007,995,790,434,3.45
K1lyP0eGLAy6800sXZKsVQ,02-06-2008,227,1105,296,3.92
YxlDkpO1MlR1LJiU0OtGJQ,19-08-2010,500,1342,500,3.9
3_0ptS97yZndEHgmqN0M1w,23-08-2006,478,729,231,4.05
cKRGE7xy7UglAY5X9R96zg,31-08-2009,212,1018,269,3.9
uTDxT-lAVI31gBg9Fgz8hQ,31-01-2008,428,805,598,3.31
QR8XFFHYU-X0epXOrDbrXw,03-11-2010,189,1453,722,3.75
xJEpQXgkeeZsBFivohgJKg,14-07-2009,989,16733,325,4.1
bx5BUrrQVkbqcPu0IyLKRQ,11-12-2009,294,2700,430,3.91
ftk886078mGVj8C7kVQZRg,25-01-2012,503,1043,364,3.5
RA0pYQqg9dmG1YR_uO8JWQ,21-01-2009,920,790,338,3.99
dqucQwA-CHWhUczwqIxKKg,25-06-2010,832,1320,607,4.06
8K-GdEg3NZ8LS-OiDh3L4Q,21-10-2009,692,804,243,3.35
XuUa4-fCCuHBP9hELTxYAQ,11-04-2010,206,950,224,4.03
Rp8hHh-2U8Nh-7FhhspVxQ,28-12-2009,569,3369,338,4.03
df3kNNGt5nykGt4Q6MH1ew,24-03-2008,198,1350,532,3.13
hnPTPyh6wNfZe1GxOm21Gg,10-11-2012,937,858,623,3.64
U6LgkUFWmmmfMTrzh5o6Nw,17-06-2007,519,1809,571,3.24
XrzkP-EPpql8cis-GlQ57A,04-07-2010,232,2140,593,3.64
FCzTlZUidbsqDuML73jv5A,23-06-2008,242,844,231,3.04
aAUXvF9IIFkk8y4i5IWrtw,19-04-2009,261,1412,200,4.17
jwtTBTYuL8249q26lmJH6A,16-05-2010,352,1912,1388,3.79
fHS0bQ-l5rHME_xXKQSYXQ,19-03-2007,2386,169341,1402,3.95
itXMelaTleEjLIFWCJtnwg,30-04-2008,1163,55850,1619,3.83
6JehEvdoCvZPJ_XIxnzIIw,27-12-2011,1217,42086,1133,3.8
0xYHrm3Eq2jt4Yc4wT4TsQ,23-07-2011,220,3798,658,3.62
Vp5DzIiP_MmaMZMZVFFltA,26-02-2008,995,7436,913,3.54
Ve0LUwcrzxL7w0RYgY4Aaw,22-08-2008,7331,32919,1985,4.19
JjXuiru1_ONzDkYVrHN0aw,23-08-2009,3665,529730,870,4.1
4rg-rTjYpnEjNOqi-ej4RA,27-09-2007,376,12646,607,3.79
B0bmyMli66h0eloNcVl9Kg,04-03-2012,425,6113,479,3.8
AnbvqiiOGhg_0XSQfreLnA,22-04-2012,165,2238,314,3.65
xDJRriqJAPDap3E2scDRJw,16-03-2008,344,3502,223,3.94
tdEtv1_1SShU9RHz6J-DZw,20-02-2014,240,6744,274,4.38
Vd5ZQKvhdXS3WgECV78_hQ,05-05-2009,369,17256,703,3.88
NknWFPAxaGxx_OJIEYVXWA,12-06-2011,957,1522,319,3.51
S5DGX7S0HsBw01a7R1ZAEg,29-07-2009,383,2210,302,3.59
M3odXrCKYWEpA_L35HtHDg,11-06-2013,462,4459,165,4.6
y3IH1jtMxGkSvZYnCnh5Yg,06-07-2009,1482,787,965,3.85
VbAoiw-YbFGg4IdBi-lIbA,25-01-2008,350,1490,280,3.52
Bv3Zt8seTtqks7PoriKvSw,07-08-2012,385,1792,208,4.19
HUmClClluKP5Ur6X7e306Q,01-03-2008,345,7223,1148,3.68
FAxFj4HQChpKxF6KL0rMnA,25-11-2008,230,6705,536,3.86
wXhM5a0NTk6Z82bQrg40cw,29-12-2009,216,12897,191,3.88
pILrj__DvsPCm7w3bsjIsQ,23-08-2008,735,1803,496,3.72
6CJHRh9scp9DGpUARqdrXQ,29-01-2011,173,2834,262,3.47
dzS5QyksmF7xA-0j-dCL2g,13-12-2012,584,3106,210,4.02
K73tPv89_EWRs_oo8HBn7Q,10-10-2008,3010,2771,500,3.99
r7_TrVKWdeUiytF2-Bx7Kw,22-03-2007,515,3055,550,4.07
w9OZUPIoweoUYVbl1RwCMQ,19-10-2010,1270,40451,279,3.39
gC9syNZtvy4iYv4zftxzJw,16-04-2010,1213,4361,257,4.08
MqDgSw9wZFsaFFPRKh-k8A,28-06-2010,884,17275,410,3.57
zU9_B8fdyFIRJvXfoFaUgw,16-02-2013,421,866,701,3.98
1EiP4lBBtN25BB9dP_dWnw,08-08-2007,275,830,616,3.69
cD_hpkvErXCyQHBQzv8KYQ,05-11-2006,448,36210,560,3.54
laoYyQIMyTCzYMxW0FOg0w,25-05-2011,353,3740,289,3.7
CZz9iFuILPC9FDYVG_zunQ,03-02-2008,779,2422,415,3.8
ObSXluQeEYiOP9l9muFlGQ,31-08-2010,898,16143,340,4.03
bQCHF5rn5lMI9c5kEwCaNA,18-03-2012,332,2156,1294,3.64
aG6Q_IKp5qLu0uV7LHaR_A,30-10-2007,855,1440,681,3.7
VtO5mDYhn72HOFKLPTDLEQ,20-01-2009,226,1269,250,3.94
jPdXvWEyMQPlF0njXwh88A,10-03-2012,1498,6421,472,3.87
xQLy_wpqrR3etSXt61OIIg,11-06-2007,446,2869,709,3.85
6l7VXFVWb79Cv0vezDvq2Q,14-06-2008,1374,7809,678,3.76
ZV4zL3ue9Ltic0QpPuSiQg,14-09-2008,162,4533,293,3.81
5eud_FqE7VEqNaru4yv5Vw,31-05-2007,251,1292,369,3.68
ptBRc6my502eVi3PWs50ZQ,18-06-2010,215,1882,613,3.69
WCLB0O4pVuZzy566_e7IIg,01-02-2011,231,1365,320,3.83
cufhYFdyrUAt4SWe-m0grQ,02-02-2008,5446,45922,1940,3.71
KYtrBL_Cp1CudlGC1XiiSA,01-04-2007,904,4863,1162,3.81
a7s-iv5ttk6jyHBVXt5ejA,22-09-2012,294,2407,508,3.68
aIJ-2R1q5G7oqzBSgK_Vvw,06-12-2011,4811,3757,844,4.17
9zEr_yHvIKVQ7m0VDnc7gg,23-11-2010,384,4903,514,4.1
UUqGHQFu2tQDGv5r3yJWPA,30-06-2013,6400,38434,221,3.29
bIsW255vsUMdZYk_IV7Xhw,01-02-2010,701,21369,462,3.64
E7dNhALfxoE5OcH0ybH0Sw,20-01-2009,724,2410,406,4.11
skFw-hYJHT3Po0oE-WLbEA,07-10-2010,573,2291,461,3.76
JmfMk-wwdpnsDxjoklZ6PA,21-08-2008,633,2194,374,3.51
4LMErvQTSEx6pXVAXAJaQw,26-05-2007,292,966,614,3.6
5Ak87KzB409zNImUehS7EQ,15-04-2008,626,3843,475,3.81
WG0kTEJJNfT1egnunxpsvQ,07-05-2009,1155,12318,1533,3.83
iChrn349gyWB-8UGyn8a6Q,05-03-2007,2122,2865,417,3.71
CMEkkc8YD0idbQD6AWJ28Q,06-10-2008,226,2984,289,3.63
oSN3M4_WKdlTsnpgqPDiBg,25-05-2007,1121,43442,1565,3.91
OMoBzr4FhDkk7yV8zYtmiw,03-03-2008,808,5651,1620,3.6
Vkk8YfesfF2aAehFb5SlSA,27-11-2007,289,7130,688,3.84
4kKngcDGjuzo18pxx5jHog,20-06-2007,161,2878,406,3.84
xPVBWySOvT_3a6hKqtML4Q,07-01-2008,258,5196,595,3.39
vyCzfPd-pmce5nNwykyKOw,07-05-2012,366,985,295,4.07
wEE-YMx5pmSuagLtNxMPKA,16-08-2007,6275,118524,1432,3.77
qbbCqdPbdkL2d_E9QeA2fw,15-08-2010,653,16944,425,3.84
JGnqasIkGMLfSejt7mw9qQ,26-06-2012,298,2820,306,3.81
Qb5zbzvIeyWPxtysZKVJFg,13-08-2008,2155,1300,645,3.82
XjQko6LxKBMGg15pEzLQnA,23-04-2011,210,4191,152,4.43
gXLTS8ftydM1Bsta7VPD-w,25-11-2012,172,2112,577,3.52
cYjzLu3fm-VbtjRMCuhK6Q,13-03-2009,351,2058,1101,3.66
HZMP5Iau-u9K9MhFrvFczQ,24-01-2011,337,1045,315,3.53
bWIkBIaBLTG4fwcXGOnS0w,22-10-2009,432,4156,660,4.49
6K7j8OiLChFflIrh95Pn4A,28-03-2007,283,4730,432,3.25
jo4YYI0fXxPJh1vb68WMxw,20-12-2011,261,1431,400,3.82
q46P4WXcdOeIx0yE5keY9Q,09-06-2010,519,8110,569,3.84
6eDBEu_Aiob1BeQ2lrVZaQ,17-01-2011,151,3834,459,3.85
emF8KqAfI2VL6Sfaek9gFg,13-06-2007,460,3377,474,4.02
lLvNgtTSDah6XTdziRey6Q,29-01-2008,367,2142,360,4.11
4wqKW7A9-7TfEzGClFT3_g,08-01-2009,760,1990,420,4.11
W3Z5K5Ks4PJHo_RFexaqdA,07-03-2010,1750,24963,1952,4.03
RO78jiBkX61pPweJLVlCgA,27-11-2005,683,8924,1182,3.75
IrBr1IBag-P9NKOzcFsSKA,15-08-2008,1081,3885,781,3.44
lJix8dFRFk4WvVpdRTyC0g,07-05-2008,435,1688,589,3.99
pQIADDOm1H1Yd04VDQfUbA,11-09-2007,738,1277,759,3.36
wQ0lKC5BMg3ZvCco8FI1EQ,25-01-2011,1019,1216,983,3.83
nhgYv0FbzTngFqSNRAu09w,27-11-2008,194,781,298,3.64
Qv_sHg9kBNE3PB-HFBrgTw,25-02-2010,1159,1442,667,3.9
yFOhA0a7toBwUffjC68FrA,22-06-2010,255,2289,405,3.62
qRAOR112QS6n1OpRVo0BWw,10-02-2009,806,6764,544,3.77
VUhZCfChpTSiO8TkmSn18g,15-05-2009,1098,1195,341,3.98
cp7GNIawJxDgQ83tXNA4kQ,24-02-2010,667,3311,170,4.02
S5WQcThM04eH7Eu0YJ1a1Q,08-03-2005,1920,28890,471,4.11
4TCOItk-gIJROyNA5ftZ-Q,06-04-2012,2160,829,884,3.73
QrgNwyMbkdSmO4VvUv7MJQ,06-11-2011,1212,1352,330,3.78
kIUVD6fHUTj5Rz1Z7DZtJQ,21-03-2006,1086,3564,817,2.76
fiAIkO371It7iR-BdOHPGQ,22-04-2009,1055,13256,557,3.86
afwPK7Gg5b4wFQ8TjYawcw,08-08-2012,503,1695,465,4.12
InxaL8hCQrs6XmLtbkcjSA,02-01-2010,524,4456,457,3.53
Z-ee4V5_ZFsI2ltccSpqyw,18-08-2009,197,8455,239,4.4
4bdffuUiz7XRYcqbDO11fQ,21-03-2008,226,1477,586,3.55
dxzENIwnxH6wnc6zueYnVA,18-05-2015,472,6439,458,3.52
svg_vZv5aRaMzulEwW11GA,13-03-2010,322,1911,390,3.88
ubVIhBzZYTSGBR1zn0cKww,27-04-2008,223,900,284,4.21
eSzVqwzChlyV6W4bJmIVyw,21-08-2008,418,4399,588,3.92
O82e3LJA-VErkVIXZ_nT1w,30-05-2013,469,1291,289,4.09
UzTOAsQZ7UFibK7pbTjZXQ,28-08-2009,153,2108,230,3.41
E4SfIfuU0H3RtDKwDvc_Uw,27-06-2005,429,22790,598,3.85
XU7XWlJ0LYEBvISTiLMFxQ,07-04-2011,288,2178,496,3.86
YlnOzp45KWr1-VGN1WIJoA,26-08-2007,525,1057,275,4.07
1oukGEKVe3CYVysU_w91pw,22-09-2008,206,3271,295,3.96
CM8yTmvoIVlAnqvHsHlaIQ,12-12-2008,739,963,365,3.22
UlWDGR0QrBbdFsVY6ugocw,29-04-2010,3940,12457,740,4.17
mFMov4wBh5DDcK78R6HOKQ,26-01-2013,679,1637,344,4.23
inaJDxkh3aD0lKmBfhJKJA,21-08-2010,333,773,497,4.04
dgUd6PFN1D4wltea4f725A,14-03-2007,246,778,212,3.49
Hif_WsTpq3OErTBeXHWXiw,30-03-2013,649,1207,209,3.96
O2rustXsunayIkiGKLoyeA,10-04-2011,261,19385,243,3.7
8mLXf-R5YEr2pLfVrfSd3g,29-03-2007,170,2729,266,3.62
GGjzQnNZb4IDGfzACvNquQ,16-10-2007,257,1315,806,3.97
AII0Sf_7xsxf4hMRNCPZ-Q,20-01-2014,354,988,157,4.11
1XN9kKp1HtnyWr82WBDfJA,19-08-2011,171,935,186,3.63
rrdBtp6OP0HLs-BQc-qmsQ,19-03-2013,364,3077,214,3.8
_mxZWTtZFbrOaMGFRSoqkg,01-08-2009,174,810,367,3.81
vARpt4o6zdgcm9WGJeWeTg,05-07-2011,605,2511,254,3.96
N11AGsSHMp9ZhOARSq8LNQ,03-06-2008,350,10799,416,4.14
cx6CMeztrzFYAY0gpaC3Mg,26-07-2006,533,1477,751,3.87
q_uXhFDD4GSVm9CbYsAxPg,14-06-2007,270,865,157,3.5
XBhBosgLQCNax1CU16d5RA,16-09-2007,917,881,185,3.5
Vir8SoyPh0EBFSrCawJEjA,29-03-2011,262,4304,259,3.92
eMAmkqtFhhqkzTWKcsARSw,03-02-2009,269,955,1247,3.58
g3HFkZgloxLQCvoJ5Zs5gg,03-08-2009,799,4802,2819,3.92
0H2ggT37lK8hsbH8aGR1Ug,10-05-2010,395,32327,507,3.51
moNhelvHfXSh2BtlpGiDvw,08-11-2007,397,2891,1302,3.73
7gNtYzygF7dB8e7k1mWdjA,16-04-2011,994,3994,650,4.1
_YXNbr4PPvEaGdrfjmzdiQ,23-09-2012,395,6813,387,3.87
IcdxwCBX6rNHwlcFJEVVtQ,23-01-2008,3039,14653,1148,4.04
FH79bierETA44QEW86mx1g,11-10-2005,286,14016,1582,3.8
p0BfbXBlLPUot4I1ydf5uQ,09-07-2007,169,871,478,3.71
BMEmpeosi4LfwRlAMgtjbg,22-10-2008,402,1163,221,3.59
peyHr6am-Qj44CLE0vGtVw,30-12-2010,339,1693,345,3.79
exIZyA7e9dukrjPP_X8xEw,06-10-2007,831,5498,318,3.69
WC2vra21_G9eORjwFq41pQ,15-02-2010,1715,5657,499,3.96
I_51hkFtV8Bbgcrunns9-Q,19-01-2009,214,1343,246,3.73
zPusXR_yJyWryx2vknUiuQ,11-07-2008,502,1643,179,3.9
fRLeDaDyOLZU2ByBW_pR3g,08-06-2010,430,8344,589,3.56
15kBy5uODGunPEWYUP8SeA,22-08-2010,645,897,238,3.65
gjh6da4yHahEpQ73O6DX_Q,29-01-2008,881,6219,759,3.1
chG58EhXagCSvub2-a73RA,20-06-2010,1493,63448,712,4.21
pMltyeuU4SjT6Y8YVy7HBA,21-06-2006,313,1464,806,3.85
ZbkA2bI3HGqQmy_z-YWAmg,15-10-2013,1148,1024,257,4.08
nh6mz0rxuGu3SAyf5ij-sA,20-05-2009,924,3964,271,4.06
CHsHiPLuoE1KmbeXGk1tjA,03-03-2007,276,4276,222,3.78
pjwzwcfBFWHQRYVwBKHzTw,07-06-2010,271,2701,193,3.65
fgwI3rYHOv1ipfVfCSx7pg,17-09-2009,7723,95518,1435,4.26
o8h4yOIbvHRF1k5IRhz2kw,26-12-2008,186,1026,166,4.07
fkdHGcAkrSAnBrtgdc6rQw,09-12-2006,424,8029,266,4.07
9iTEAvSGJ-dOOqdVlTCkww,24-08-2010,451,1599,318,3.67
NVei24-9k5GIZNRR1xGcRQ,26-06-2006,265,1308,1500,3.61
0_F9CqmQr80sH2o0rZCHFw,27-02-2011,749,2614,546,4.27
8fRiOin5uoB89dn0-XG1Kg,13-11-2006,222,1864,494,3.51
UD1ENQnxnx5vfAQX6hg_sQ,24-06-2009,498,3106,551,3.97
g0EQGDEVFl4DMN6jfarJFg,06-10-2008,396,709,195,4.21
fDny65qdxn3EJH0PZbCxIw,25-12-2006,1042,61469,824,4.12
v_wwYbTaCuNmgwgBXglUAg,23-01-2014,203,2300,162,3.63
I4eTqRHq93iElqq4f5istw,10-10-2009,456,12132,1082,3.9
q0HDybhT0V9dXrs63_WqWQ,25-01-2009,954,2976,517,3.84
Br7NfAxcRprDceabsyxZNg,17-03-2006,1181,1435,209,4.02
QgfLSsNosVpFwgzBOB-F2Q,26-06-2012,385,1045,231,3.88
yQhbPlpPUxja-S1bTKAyFA,07-08-2008,201,1151,613,3.61
LlFFUfxzdoAAgILzZbD8Fg,26-11-2007,509,821,609,3.87
PNa2-EjHe_ApIgZXD6kxBg,23-03-2006,729,2537,583,3.68
UfbpDl7oBzwmO7L8jVZowg,29-05-2010,317,1241,181,3.96
c3xkFRo38JB7T0xgiPOEbw,18-08-2012,1189,15205,694,4.5
7-bGErnDfMVPe1VYH04yqQ,06-01-2012,364,1280,195,4.04
daFmmMy1Jy1d6sVqMWSZgA,14-09-2010,2571,3399,970,3.73
7cHWhNINXgJOL3Pvonds7g,28-12-2010,366,5243,505,3.55
9RTI7hIaNM4Qkz_9WqCDOA,06-05-2007,1420,4487,408,3.79
jCLjVfSMbvLkSH2ZMkryZQ,29-07-2008,270,916,243,3.74
XYWjjklyITIAEBgnZtU-Mw,20-12-2010,205,1460,740,3.72
Q2KtUrIz2C4nE6Yi8gvLWg,07-05-2007,588,1804,377,3.79
0_NbnQy2AwOUDtDUr4uDTg,02-06-2007,170,6997,585,3.95
x3NsAlkSGb2hvd8XcvzFQw,10-10-2010,443,2768,416,3.58
qFxytBrCr8jDpvKidZ2Vrw,12-03-2010,1198,17187,502,3.82
eXaOlgQkKoWHPjZ9R_6WMQ,07-09-2011,347,8310,270,3.74
z33x0fHD8gutPy5Gv6Hwpw,01-03-2007,795,5211,484,3.97
YKLon_-M6Bf1ywU6YIyLGQ,04-10-2012,317,994,319,3.79
DOvSsRXqRZe-wogYKGzHIA,19-04-2007,548,1047,562,4.05
VrK6rT-on0HuhPINykRlvg,03-08-2009,657,869,638,4.05
qplb_91cLSSYNmPJbmb6kQ,18-04-2008,807,4777,403,3.91
Q3lp4hnDOflAO2Ul6u9JvQ,25-01-2010,168,2148,183,3.6
Bt6gmjnWHPERhiOTQOhuEA,29-04-2009,584,9419,454,3.95
iZmpVIO_RyyALF1Bj-m9sQ,30-12-2009,1084,3490,169,3.84
fHqt_c3oDQ4ZWFzeOo4ezA,24-01-2009,971,55167,738,4.03
0vWjj3ckqH-W43k5BMgvhw,31-01-2012,182,4826,167,4.15
s6fphy-NtUeSe3E1jeTECg,17-11-2009,1061,2903,240,3.95
sCZSLYytjHKyFiKDd80-3Q,22-06-2009,556,1054,283,4.12
cEg_uFsiKy7cbwywAmEYxA,17-12-2009,1195,1091,316,3.88
C-4a9xguoYZsmxXipo4p1Q,02-03-2006,516,1150,427,4.08
l9BVZqg2hp1oyFgXpRtWlw,07-04-2008,163,704,205,3.82
AW0tVcfwYZBiwtwYyaX0WA,08-01-2009,182,1679,303,3.61
23_DfS0ojdNS-MFGF_SjsQ,23-01-2007,520,4444,630,3.65
kFtpOzWygqAENd6oKrkefw,13-04-2013,1044,26129,634,4.01
ktKBwSpEmEi4r50MTnSYCA,19-09-2013,204,1970,272,3.94
jI5grCzPrcpYgqtNVygWRQ,03-07-2009,2495,31043,1135,3.8
Th_ce__iXCGm5a1g9TzwDQ,05-10-2008,157,1008,164,4.22
P26CLVR2qhj2NYMz0b3IGg,22-08-2011,900,2936,249,3.63
trhyvnqJrQQmZAP_57Eavg,26-01-2012,331,1139,312,3.84
EP8rQdAcvfxx2hfXQevpEg,26-09-2008,189,7101,539,3.13
se9CMJmRb7bwHAFW2U4ciA,13-01-2011,222,1788,655,3.54
ZPoxivgZ9mnZQZiuYmFgjw,16-06-2009,1291,1493,451,4.09
cGSscPilqZoxjJ-UY1Utvg,13-08-2008,362,2717,321,3.54
KQu94abI3DgXRwWelF_x2w,20-12-2012,400,1919,224,3.8
uy04JGFYMkEjNCZ2gIBqWw,03-12-2010,814,862,442,3.76
2p35UrsLuMspndW5lZjJgQ,18-08-2009,231,799,806,4.37
ycVIThPWpZa2TfTlonf4fQ,17-07-2009,224,9025,1367,3.46
XqmISkEvoUQ0ECK-qFQ1Kw,12-10-2006,222,885,210,3.88
RqUJo6tjD8m4JEuZ37VN5g,09-08-2005,391,1323,663,3.75
GVWRzFkfbDYrbKjggZowyA,22-08-2009,404,1231,703,4.04
Ta0ki1Fi2fcDpOjiQcR1Qw,19-11-2008,564,1629,433,3.91
uTM52iXtz_IhasV6mk2XLA,01-09-2010,310,2396,236,4.19
YspKuEXxYxaS7bPmYfsr7Q,20-09-2009,1458,1197,158,3.43
ap5kQAgmzoOIUMxQLQOisw,07-11-2006,231,4237,285,3.64
9fe41Vmw245Eho1PghHHKw,30-05-2007,291,1029,1341,3.89
q-XIjEYIdhlKHY2QzQlYxQ,02-06-2009,1713,5093,289,4.02
jURsdln9hCEauhMnWPoOBA,23-10-2010,608,910,427,3.7
LkXNQQaIc5yrKu9Ap87RrA,18-02-2009,838,4046,827,3.99
V0c-AS2FFCeSaV-3JfG5vA,03-12-2009,1240,10945,505,4.14
NIhcRW6DWvk1JQhDhXwgOQ,30-12-2005,794,14103,1611,3.65
AvSynsN0GKlZUPR5Ib1PCw,17-01-2011,180,13529,363,3.53
JUWn0HC-S8IsUMtMAHOnYQ,15-03-2010,238,1348,280,3.55
DxgEnAWzPUEuXEMfhU8yjw,17-12-2009,680,1052,343,4.43
DpiMuxg2g4urzClzjykUHg,13-12-2005,235,2148,683,3.8
DvNrN6PJg7PwYNvNhKZV9Q,17-03-2011,505,1658,364,3.92
i-DWCn1Xk5-exHi0mBDO1g,22-12-2006,643,992,1565,4.04
6ObFF8-uKnOAlXuSH4TlyQ,06-02-2011,1438,35607,705,4.26
ZYjYSnJxY922lUjjzAv6AA,02-09-2009,867,1662,188,3.8
hVSsN5EGe2-h2uW1v_VUdA,04-01-2009,175,6030,1002,3.87
o8SnNEH1k5foUNfzaXmORg,23-05-2009,323,771,315,3.98
DM9uO9U819x1ugQ_ojSg4g,08-04-2011,2960,79364,1358,3.99
ceFHavITrot4UAW5DG54tA,04-10-2012,374,789,299,3.86
xRbBt5MVKZ5-_8HhhfI26g,20-08-2010,572,1001,644,3.53
2G9534Zx7ph7y9k_QhbMOw,26-11-2007,534,973,308,4.22
p_8G3mrojESNVJ4E-zvGKQ,24-03-2009,1015,874,675,3.89
vcOtDqQ2Cc731kFjklFeBg,06-04-2007,583,1878,642,3.37
Px7Wv8upFSmB4660i9bOsg,08-09-2008,709,849,237,3.99
9Os5wFoCACnM0o6gQEx2iQ,31-05-2013,728,2904,241,3.84
wVv8-yw8wlzDyYJMDEXFVw,31-12-2007,183,846,856,4.12
FFQeh4p0s5HKriZZajJpfw,27-11-2009,172,1816,479,3.46
o5STsEtfvD1Ig0J7Z-1uxA,15-06-2009,5891,32584,1382,3.99
6APJlluOroa7JVxZtmt_6A,15-06-2012,260,3832,849,3.73
fxqvyXlml4400BglsxRG_w,10-01-2010,192,766,351,3.64
B9lDn4yYQrazBbAeb4Zn5w,07-10-2008,1268,3812,442,3.36
2mS6EvtDXADMoD1s30vl_Q,13-02-2008,298,3972,201,3.69
yD1aRxezQ8XjrKogEfuShw,25-02-2012,470,32867,920,4.11
qhqYQ0vbhjBFZN4fU93M9Q,03-07-2007,640,833,293,3.69
0JeXomEq-9Q6YICDbsZ5kg,18-08-2009,324,3879,200,3.72
uzb2jxTuLTYCk-EH2U-OBg,19-04-2011,642,1666,365,4.37
sd4uXuVrimUclo0uVWiGRQ,24-01-2010,158,804,293,4.08
2X28ilI-TQ2eFrxyhdbNEA,28-03-2007,634,1916,267,3.88
mwpqciBkHxE2MBw4bjKqpA,11-07-2007,774,4027,484,3.76
h-gZ_DuR6JWs1nFxB7OwSA,28-04-2006,277,1476,293,3.51
eaTFfaJVVf6ASr5dBWAOUg,12-03-2011,352,11969,341,3.78
gjJ9VxbWjecY-xy8a8o-DQ,24-01-2006,293,4747,633,3.52
SU-iAuGsoDnws0oFG4VO8A,27-03-2014,278,753,261,3.32
2VRzxV_FzKWEOMNw-NgnGA,23-03-2011,176,1313,206,3.57
OdwpAeVVjsRzmdSdQtBcoQ,18-03-2009,474,28822,329,3.57
